business_id,text,labels
ez1xAIwSguvgj3F8B7uJsA,i really wanted to like this place given the good reviews but unfortunately i was left disappointed the outdoor seating area was nice but the inside looked just like a corner bar and not an italian restaurant they had a lot of italian dishes on the menu but the interior aesthetics didn't fit the menu options bar food options would've been more appropriatei ordered the gnocchi and white pizza the pizza was something you'd order from a fast food joint the gnocchi was terrible and it was the first time i couldn't eat a dish i ended up getting a second dinner at another restaurant afterwards because i was unsatisfied i thought it was funny that the drink menu tells you to drink responsibly but they spelled responsibly wrong on a positive note the sauvignon blanc was really goodthe only reason pepperoncini gets two stars instead of one is because the service was fantastic service was fast and the waitress was friendly and inviting,negative
YNgX5_SYHCXSoL9IMdVboA,we used to love getting our pizza here especially since i was able to get a good gluten free pizza here within the last year we stopped going because the pizza sauce had changed and was really salty not wanting to cook tonight pizza sounded good so we decided to give them a go again my gf pizza crust was dark and really tough on the edges i ordered it with black olives mushrooms and bell peppersthe pizza had no flavor my husband wanted a personal pizza which they used to have and had to get a 12 works the pizza was still doughy and also had no flavor to it baffling the pizzas turned out so bad since there was no one in the place and three people working maybe it was an off night but our order was definitely not worth the price that we paid we'll be sticking with our homemade pizzas for sure they are far better all the way around and a whole lot cheaper too,negative
s2eyoTuJrcP7I_XyjdhUHQ,there was a time when i ordered from bros 23x's a week but that all stopped when i continously received my orders wrong the final straw came when i ordered a sandwich and received one missing the meats that made it an italian sub i finally had enough called fredcomplained and was basically ignored he apologized but didn't even attempt to address the ongoing problems decided i'm done with them until today six months or more later so today at 1130am i  ordered shrimp scampi for coworker and a chicken cesar salad for myself   was told by fred it would be 45 minutes to an hour ok at 1230 calledoh he's in his way out the door now it's a five minute drive he finally arrived at 1250 i could live with that except my salad was so soggy and wilted it didn't even look fit to eat i salvaged what little still had a crunch the ribs of the romaineand the chicken threw the rest away  my coworker said her scampi was awful and never to order for her from there again i  would complain to fred again but it would pointless too badthey had such promise i won't be ordering from them again,negative
MGXIPVN409ilHG-UMPtc8g,macaroni grill has always been a favorite of my husband and iso we decided to try the newly rebuilt opry mills location  what a mistake  the tables were so close together that our waiter had to squeeze between chairs and hop over  my fav of all time mushroom ravioli was awful 4 ravioli with a thin sauce and chopped up button mushrooms  his penne rustica was ok but different  no larger glass with ice and water was offered when ordered with my meal  only the cool water they leave at the table we were afraid to order dessert so went somewhere else  i feel like they have cut back on so many things to pay for the new building  our bill was 3900 with 1 beverage and water will we go back  no,negative
-sSGKR1V1oBm7BJicIXozg,i'm a big fan of dave magrogan's restaurants and i was excited to try this place despite all of the negative reviews i've read on here and heard via word of mouth  sadly i was very disappointed we arrived a little before 6pm on a friday night and i wasn't sure if the place was open there weren't many cars in the parking lot i expected to at least see a crowd for happy hour the place wasn't busy at all the service was very good everyone was super nice i have no complaints at all about the service the food was nothing special for an appetizer my boyfriend and i shared the braised meatballs veal and we both agreed that they were very good i had the pear salad and i thought it was just ok my boyfriend had the eggplant parm which he enjoyed i tried a bite of his pasta just to sample the sauce it wasn't bad i had the penne pinoli and couldn't eat more than a few bites the ingredients in both my salad and entree seemed of poor quality if we didn't have a balance remaining on a gift card i wouldn't be quick to return however i hope my next experience is much better if so i will post a followup review,negative
3GfRnrzvwac11XozXE9mzg,1695 for a cheese pizza that at any other place would be considered a small or personal sizelike other reviews pizza was around 11 inches with a large crust blue cheese was put on a pizza that was requested to not have itonline ordering is complex and not straight forward lead to another pizza being screwed up2 out of 3 pizzas being wrong only one correct was just cheese56 for 3 small pizzas that didn't feed a family of 4won't be going back,negative
M9M37FllWUIslw2OE9eyKg,never even had the opportunity to try this place but i was so taken aback by what just happened had to share just tried to order for pickup and this is what i got real life conversationemployee cafe italiame i'd like to place a to go orderemployeeok can i have a nameme michael will be picking up i proceeded to ask about food options but won't bore you with that just will get to the good part continued conversationarguing in background coming from another employeeme how big is the caesaremployee the caesar salad will feed 2 of turns to someone on his end name i'm trying to take their to go order right now me employee just so you know we only have one cook here now so your orders going to be a while like 45 minutes at leastme um bye feliciait's important in the world of social media to not make the customer feel like they are putting the business out by calling during business hours nothing about that made sense at all sure you opened at 3pm and i called at 330 but don't make me feel like an idiot business 101 you failed never going here your food probably tastes like your customer service skills,negative
hWtwQeecwoFiUgNNDaf8Ig,we had heard so may good things about ita101 that we were truly looking forward to a great meal my wife made early reservations for my birthday dinner and we arrived with a party of six we ordered and things were going well then the food arrived since the menu was heavy on pasta dishes that's what everyone ordered that's when things went south every pasta dish was dry and over salted to the point that almost everyone took home most of their meal my wife and i took ours home and tossed them out the next day when we attempted to see if we had missed something maybe we hit the chef on a bad day but for us ita101 was a one and done,negative
0E4Qo6Glr2pWkF6L9MJqbA,i'm giving two stars because we have eaten here before and the food is pretty good tonight though we were seated and were ignored by multiple servers walking by our table the servers we saw were more interested in socializing among themselves rather than waiting on our table after an appropriate amount of time lapsed without anyone asking if we would like a drink we got up and left i have no tolerance for poor service,negative
1PGF-zUnu2uxHqRWo06k7Q,i just picked up take out from this place they give me my bill with the veal at 44 but online it's 34  when i bring it up to them they tell me the prices online are 3 years old but do not take the extra money off my bill that i was not anticipating on spending i suppose the tourists will get them through it because this local is done update your website and stop being lazy when called out on it poor business food is decent but not worth the false marketing,negative
NtglwXi9aLXenlprL49MjQ,waited an hour and a half for cold pizza and the delivery driver made me go out to her carhad to call 4 times before i could ask where my food was twice i only got the hold ads and once they just sat the phone down on the counter,negative
5aylC28sgOxLa1OLF0BIRg,great environment but food quality and serving size little to desired spaghetti with sauce wasn't really that tasty had lots better there was water pooled in bottom of plate wife had veal with mushrooms serving size was that of a child's plate she was happy but she never complains the food wasn't plated as it should be at a so called classic italian restaurant  i should probably  try them again but wont waist my money i would drive to mario's or lanzas in kings beach,negative
shbDs7N86yTsfZLh4Nie_A,not a single employee was wearing a mask correctly no one was enforcing that customers wear a mask or social distance i felt incredibly unsafe being in the restaurant just waiting to pick up my pizza the service was slow  i ordered aheadprepaid and i still had to wait 20 minutes past my scheduled pick up time please avoid this place at all costs,negative
QDzxlMlwKWdrFlvZdJErSg,despite deanna's having a large neon bar sign out front this is not the place to go to enjoy a few drinks even if you are eating dinner the meals i've had here were fine but i was cut off after 2 mixed drinks because of the count not my behavior a third drink in the course of an evening dining out does not seem excessive i know others who have had the same experiencei can understand and respect that they prefer to be a restaurant not a watering hole but their policy has us dining elsewhere,negative
YHvJyyklyzsQhCnbJu7pFA,nasty overpriced pizza nearly 5 for a slice of pizza sauce was very sweet and watery don't be fooled by the cars in the parking lot they belong to employees no one needs or should want this tear it down and put a gas station or something ppl will use waste of time and money yuck you should be ashamed of what you sell,negative
lPUuhmHAuAJLrzdBD8Bkyg,horrible customer service and just bad business the receptionist was absolutely no help after messing up our order mixing up as well as forgetting food when i called to fix the problem they not only didn't offer to send back out the food they forgot but charged us for the food they had mixed up the only decent thing is there delivery is quick but fast food comes with a catch,negative
Hu5fC_pfgZ6O1LTPwLQQ9w,looks like a cool and hip place to eat in wayne but we were not impressed  after we were seated i noticed a pretty girl in the back by the kitchen who wiped her nose with her hand several times and then  was constantly running her fingers through her hair and flipping her hair around no hat or pony tail right by the food  it was all i could do to not walk out then  she worked there but i have no idea what she was doing i had the tagliatelle with shrimp and zucchini  it was barely warm and the pasta was stuck together  not much in the way of shrimp for a dish costing 25  the other two diners got pizza both were decent but again quite pricey  one was 20 for the pizza of the day with arugula and prosciutto  this is the second time we have been here and don't feel the need to return,negative
ntsN09UfQSlRWO37guMKMw,i wish i could leave negative stars this place sucks for what they charge for their food 60 for a 20 meal i will never order from these thieves again i feel just like i got robbed i'm far from cheap i just know the difference between a 60 meal and a 20 meal not a place for locals,negative
PP3BBaVxZLcJU54uP_wL6Q,okay for a late night grab after drinking all night but you can find a lot better sandwiches in the city if you want to experince flavor and tender meat,negative
BtesR_IjhMMkrVhwdg5APA,salvo's was special but not anymoresalvo's had the best sicilian pizza i've ever had  but not anymoreapparently they changed the ingredients especially their meats there was not enough cheese on the pizza to be able to taste it to see if that was changed alsosalvo's sicilian pizza was almost addicting i could hardly wait to go back and buy some more but over the last year or so their pizza has morphed into a typical no tasteflavor pizza typical in this areai did not mind paying 25 for a large sicilian pizza it was worth every penny but now 25 buys a pizza that to be quite honest is not any better than a frozen pizzai have come back over and over again the past year or so thinking maybe they would change back to their old recipeingredients if it ain't broke don't fix it i am done with the new salvo'si was going to give salvo's a 3 star rating as now they are just average but 25 for an average pizza i had to reduce it to a 2 star rating,negative
-sSGKR1V1oBm7BJicIXozg,im updating my review the first time i came here everything was excellent from food to service each time i've come since the food has declined to the point that this last visit will be my last food has no flavor and neither does the pizza service was fine but food is just not good,negative
g4KzJc8y7BhW66ieNIwJEA,i made reservations for 25 people for my daughter's birthday 2 weeks before the date i called the day of to let them know we were coming and they said they had no reservations on the books they literally took down my full name phone number and number of people coming when i made the reservation the manager did not try to accommodate us at all he said i don't have the reservation you made and it's a busy night you can come in but you'll probably have a long wait never again stepping foot in here no apology or attempt to correct the mistake we went to demos' steakhouse and they accommodated us immediately,negative
ArNDRug3p5zngNHiLivnFA,the worst of all breakfast airport joints i've been to  i ordered at the kiosk instead of having a waitress  my flight was at 645 am and i was in the airport by 5 am so it was convenient that this place is open that early unlike a lot of others around it because i ordered at the kiosk i wasn't allowed to sit at the bar and wait or eat there  it was bizarre considering the restaurant was empty and i bought food from them  also bizarre because it wasn't a quick wait took probably 20 mins for my food but i get it it was early and i was one of the first customers i got a breakfast sandwich and potatoes with a latte  came out to 25  talk about overpriced under quality airport food  the potatoes were okay but the breakfast sandwich was so bland  i think i needed to get the bagel toasted or something because it was super stale and drythis place did what it had to do which was fill up my hungry belly  definitely won't be back if all other options are closed like when i was there maybe try a premade option and definitely toast the bagel,negative
Sh1jcQBOyBnJde_bI4icGw,we've been here twice because we really wanted to like it but both times it was disappointing with last evening being awful the appetizers were fine the burata a combination of soft fresh mozzarella covered with solid mozzarella was tasty enough although the bruschetta served with it were burned and not enough came with the dish to have with all the cheese the hunter's egg white beans and a thick tomato sauce with pancetta over polenta was good and certainly a large enough to be an entree in itself for my entree i had the grandma's eggplant that was almost inedible because the bottom of the casserole was so burned and the charred flavor permeated the rest of the dish my husband and one of our dining companions had the red snapper and neither could finish it because it had such a potent unpleasant fishy flavor and odor the menu does not state such but it is bonein our other dining companion had the grilled pizzaiola sirloin steak with tomato sauce which was also overcooked based on the food alone this would rate a onestar but the service was excellent our server was attentive but not overly so responsive thoroughly knew the wine list and could describe the menufor as pricey as this place is we certainly won't be back for a third try,negative
fFB6Pe2dNUdPr3EhBtPxsA,the positive is that the guy working in there was super nicegreat dude  almost makes me feel bad to say thisjust moving to conshy from manayunk we thought this was the same kind of lenny's that is on ridge ave in manayunkthe awesome one with a menu board the size of a house wall and incredible unique sandwichsubs on great bread with excellent meats cheeses and toppingssauces  anyone who has been to lenny's in manayunk understands thisi thought this was the same thing and sadly it wasn't  go to the grocery store and get italian meatcan make your sub just the same at home as lenny's does  will never go backbut anyone who compares this to the real lenny's in manayunk would never step foot in here  but the guy working was really nice,negative
HLasBlWiSj9TH14Qf8Y1kw,this place is so overpriced it isn't funnyfood is at best average and get ready to spend 6500 each for chain type foodpass this place up,negative
RZtGWDLCAtuipwaZ-UfjmQ,chef was rude and management worthless when we simply wanted to substitute pasta for a vegetable not only did they not accommodate me and charge me for the veggie the chef visited our table not to appease me but to question why i felt that vegetables were healthier altnernative to pasta  seriously the food is mediocre at best so no love loss here old city is full of wonderful and better priced restaurants won't be visiting nor recommending this place ever again,negative
csfMjRRfr-sku6L6bhEf_A,let's start by saying i enjoy conversation and human interactionthat's why if there's an alternative to this type of facility i will gladly choose it the food and drink like most airport restaurants was overpriced and it just ok but what really has me unhappy about this facility is the fact that you don't talk to personi think the entire wait staff and manager said seven words to me the entire time i was there for two hoursyou order your meal and beverages from an ipad they bring it to you slap it in front of you turn around and walk awaydon't misunderstand i get it i'm a technically savvy olde dude i also am a business owner so i understand with an automated order system you don't need as many people taking orders and delivering food if all they have to do is deliver food then you can work with fewer employeesbut as i said i enjoy interaction with another human being maybe that's old fashioned if that's the case i will be oldfashioned i will also look for an alternative to this type of facility every single time,negative
7nLhB3qajGwq4HvOCsGT5A,not impressed whatsover bad service over priced small portions food is ehh would not go back not to mention a sub par atmosphere very disappointed if you ask for you pasta to be cooked al dente and you are toldthe pasta has already been made red flag,negative
WLrFLRE9uvqj9ahrEjevYw,it had been a few years since we went to barone's maybe it was a bad night on the positive the outdoor dining space is nice and spread out and quiet our server was nicesaid they were short staffedwhich was odd bc it was the weekend indoor dining opened to 25 so would have thought there was better staffing we sat at 615 our order wasn't taken til 650 at 730ish the server came and apologized saying they were backed up there were a few indoor diners and about 60 full outdoorswhich dwindled as we sat there food came about 745so almost an hour since time of order my husband got lasagnasaid it was fairsalty i ordered chicken and asked for double veggies instead of potatoesit came out with potatoes so i asked server to bring veggies not a big dealhe was going to pick up the plate to take back when i asked him to leave it bc now it was 1 12 hours since we sat down i tasted the foodtasted like saltgreen beens completely ruined with salt the chicken salt and the potatoes that i didnt want were actually cold i went in and asked him to not bring more as the food was terrible and to take off the bill i did acknowledge it wasn't his fault  but it was just too terrible to eat and i tend to salt my food a decent amount really disappointed as it was a beautiful night outside and i ended up stopping at rita's water ice for dinner defnitely won't be returning,negative
sSzoKdBQlU2DvNurOHxCFQ,food was inedible way too salty  we took one bite of each dishes which were tortellini cheese in bolognese and meatball and fettuccine in vodka and alaskan crab then threw the rest awaythe owner and management of this restaurant rather took words from the chef than the customer when it comes to food quality  hope their chef will be ordering food from them everyday then,negative
KgDBWabaF6J7R6TH0l4I5Q,ordered delivery last week specifically the night of 111620 one cheese thin crust pizza via postmates  it was inedible burnt cardboard like crust burnt cheese no visible sauce my kids wouldn't eat it  my dogs wouldn't eat it i tried it and literally spit the food out  literally the worst pizza i have ever tried we love pizza and i trying to be understanding but this was completely unacceptable tried to work this out through postmates with absolutely no resolution i hope this isn't the norm,negative
F00qGEKYhqD43At669lcjw,eh it was ok i was  kind of dissappointed actually we've been eating here since it was on tv and everything has been delicious however we picked up food over the weekend and it was dissappointed we were given maybe a handful of fried calamari if that ceasar salads were tasty but again so small and there were maybe 3 croutons seriously definitely not good portions for what we paid tasty but small you'll need to eat again after you eat it's a shame because there is no consistency with the place which is why i think it seems to fall each time it has picked up over the years a friend went to the show rat pack on 1110 and she said the show was great but the food was terrible on the buffet they couldnt even get a drink except for a glass of complimentary wine because they forgot to renew their liquor license how do you forget to renew your license not sure what is going on here but this has all definitely changed my mind from having my sons graduation party here  so all qand all food was good but child size portions if that,negative
pl-F3mfBJaGSkTSM_BJtlw,only ate at this pizza hut onceterrible worst pizza hut i've eaten at in my life out of many of them one and only time to this location,negative
ZHMwj4mU6oE-o6WK4leiSQ,ordered for pick up at 415 on christmas eve got food at 830 pm  there was a disaster with the online orders  i still do not have an answer for what happened but there were at least 30 orders that were delayed hours i totally get that things go wrong but we were constantly told it's coming up  i waited in a lobby crammed full of people during the highest corona numbers for 4 hours  it was impossible to get a refund because the staff was in full chaos mode  there was no management  leadership or organization just chaos  and they still told people as they were coming in that they were behind and it may take an hour even with a lobby full of people who had been waiting at least 2 hours after 3 hours  i attempted to get a refund but was told they couldn't issue the refund to my card there or give documentation showing my cancelled order but should see it hit my bank in 23 days  i couldn't take the chance of not getting 200 refunded so i was held hostage for my food  after finally getting my food home the food was so terrible we threw it away and had to eat a frozen pizza  several people said there is always a delay with their online orders but never this bad just want to warn people of what they can expect,negative
fItfK47cKnpb07DfpQmx-A,ugh well this is a local's favorite from day's of yorethe interior is dim worn and did i mention dimlooking at the people there you note that many people are greeting each other and saying hello like they have coming there so long that they don't care what the food tastes like any morethe food is average at best the interior is dim and uninvitingtldr dim grungy interior and passable food do not make a special trip  you can do better if you take a date here for the first time it would be your last  hides from all the locals,negative
GN9P7lMDZMy8hHEYJdX-7A,food good employee suck i just wanted eat in a decent environment  and all i listened to was imos employees complain about other imos employees the woman complaining and gossiping i think was the manager i'll go back but not eat in unless you like negative people bitchingps most of the employees look dirty and unkept i guess what to expect at a pizza place,negative
yMeC2ltA33lJ-nBIQP4sJQ,went here for restaurant week after hearing people rave about it all the time honestly it is mediocre catered wedding food at best filet mignon wasn't even seasoned had bacon wrapped around that was soft and fatty there was no crust on the meat it was like everything was pre made very disappointed wait staff was super efficient though,negative
CzCcNW9diIBgWCIthgmAGw,dinner was great i had the chicken marsala would be back but our waiter collen i believe wouldn't stop calling me mikayla that isn't my name but anyways loved the mints,negative
G7BQjv3iDfxROkAs-QxRpQ,went this place hearing nothing but good things on the radiooverrated pizza will not be going back,negative
TzO_cLqL_qu7ZASRVz0_MQ,this place has the absolute worse customer service over the phone i was rushed through my order never told the total amount or the delivery fee that i owed and i was never told how long it would take for them to deliver my food they didn't even bother announcing the name of the business when i called i had to ask if they were milano's a flyer for this business was placed under my door at the holiday inn express at 920 broadway in nashville tn i'm not sure if they had the hotels permission to deliver these flyers to the rooms it took 45 minutes for me to get a small stromboli wings and fries my food was lukewarm and this small amount of food cost me 2480 the wings were small and did not look appealing at all the stromboli was okay but barely warm this place is only 2 miles from my hotel i'm very disappointed with the service and the presentation of the food don't waste your time or money,negative
GrsFMEYd3d0UWYo7WpxTPw,don't waste your time trying this location second time in a month it was closed at lunch time  1200 noon and someone is in the store but it is locked and they aren't serving pizza does anyone with little caesars corporate read these reviews  looks like this is a very common problem at this location,negative
01Yl8rIjOsaLrwre78jugg,the food is alright but every time i go the service is trash i've waited at least 15 minutes to get a drink every time the table next to us also waited a decent time for a drink and we were pretty much the only people in there it also took an hour and a half for a calzone,negative
zD96G9ETAAQwLJnLqtCnyQ,famous pizza worst pizza i have ever had in my life and what makes it worst is i was craving pizza all day and decided to give this place a try since a friend of mine recommended me this place  first the dough was too thick and soggy as hell the sauce had no flavor the cheese was moshy like chewing bubble gum  who ever thinks this pizza is good need slap up side the head with that pizza i'm from ny and this is an insult to pizza  save your money folks,negative
4sZjZyAoeboRS3CNfMqp_A,used to be one of my favorite pizza shops the last three times we ordered they messed up our order the person on the phone was rude as well time to pick a new fav pizza shop,negative
o_HXVVuM2iUZk-6F3-sHXw,we made reservations for 30  people for my best friends rehearsal dinner at 630 pm  everyone sat and ordered with only two servers took a while  we proceeded to wait for 3 12 hours before the first plate came out  another table of 20 people came in an hour after us and we're served their meals and left prior to anyone getting any of their food  as very few others plates came out some of the meals were cold  finally all the meals came out and everyone was sweating and exhausted from the heat and time waiting for the food  i have never experienced something so unprofessional  and unorganized  this was to me considered a high end restaurant but now i see how this company works   my friends fiancé left the restaurant in tears from this dreadful experience the day before her wedding inspite of all these events the servers were wonderful and i am sorry for the poor lack of leadership who made them serve several tables with a table of 30 people,negative
103cmgKE0n1Cb8QCEXvbQQ,violently threatened to be removed from the bar without warning while finishing beers from last calli should clarify  the offender was not working there at the moment but seemed friendly with those that were and they did nothing to stop it the guy looked like zach deputy,negative
_OScyXrme3hW0I0eAv0yOQ,like i was saying all that damn fuckin money i curst those mother fuckerout they were trying to put out the damn store i was like i can't go anywhere bitches,negative
KDzLMPTTLihnpcctZLmg0g,came by for dinner yesterday for my mom's birthday and for something with this price point sitting in sun dial i expected much more i read reviews before i came so i can't say i was surprised we had a party of 7 3 under 12 and a 545 reservation as soon as we walked in the hosts greeted us kindly and we saw the rest of our party so we joined them quickly before happy hour ended our server put in a few of the hh item foods for our table shortly after she came back to take the orders of the kids at the table there's not much i can say about our server other than she was nice friendly and knowledgable when she was actually at the table i'm not sure how many other tables she had but for a monday at the beginning of dinner service while it was storming out it didn't seem very busy the hh items we ordered came out in a timely manner as well as the kid's food tar tar calamari and truffle fries were good but nothing spectacular the tar tar was my favorite thing we had all evening the kids all enjoyed their choices as well started our meal with the burrata and tomato salad which was good however over salted i suppose the whole sea salt gimmick was cute however our server told us we'd get bread and olive oil in which we put the salt in so we could decide which salt would pair best for our entrees our appetizers came before bread service which isn't a huge deal but we had to ask for bread service while waiting for our entrees long after finishing our apps the bread was cold and nothing impressive you can get better bread from carabba's we ordered a half dozen oysters for the table and after waiting an hour and a half asked the server if they were on the way the kitchen lost the ticket or the server forgot to send them back but the raw oysters didn't make it to the table until the entrees were being presented to the table we were presented with a dozen oysters we were only charged for the half dozen we ordered i don't think we should have been charged at all and the presentation was neat and well labeled by the time our food finally came out many of us had lost our appetite my mother ordered a cut of steak which was cooked properly but dry two at our table ordered hogfish i ordered the salmon and my partner ordered the chicken it's a good thing they give you salt to season your dish because all of the fish we ordered was bland and under seasoned my risotto was mushy salmon had no flavor but the baby carrots i ordered added a great flavor to my dish and i loved the color variety i tried the creamy polenta that came with everyone elses meal which was not seasoned either i boxed up my food and figured i'd take it home and add something to make it taste a little better overall based on this experience i don't think i'd come back any time soon and i certainly wouldn't recommend anyone with little patience dine here we had good company and ordered a tempranillo from their vast wine selection so we didn't feel the minutes pass by but by the time it was 830 my mom just wanted to leave so we asked for the check which was around 550 and i left our server a generous 120 tip out of personal guilt knowing the server wasn't at fault for the amount of time it took our food to come out nor the way it tasted i wish a manager would have at least come to the table to apologize for having to wait an hour and a half for a raw item to arrive at the table for a reservation celebrating a birthday and spending nearly 3 hours in the restaurant i don't think what we spent was worth the experience we had if you're dying to try it go to the bar and just order from the happy hour,negative
Q22UzlwqkRkISP7LG4WXzA,was at the river rd location with my kids for a quick dinner  have been going to this restaurant at both locations for years  usually get a salad with grilled chicken as i did tonight  the chicken was grilled and smelled so bad that try as i might i couldn't eat even the salad  my 10 year old daughter kept asking what smells so bad  i asked the waiter to take the whole thing away  a guy then came to the table didn't introduce himself or tell me who he was but assured me the chicken was fine and there was nothing wrong with it   um except that it smelled like feces  honestly i have been to this restaurant at tanque verde many times  is it good customer service to tell the customer something is absolutely fine when they complained and didn't eat it  they actually took it off the check which surprised me but i don't think i will be going back,negative
-cEFKAznWmI0cledNOIQ7w,the server was very short with us for showing up near close and the hot coco was more like a soup of a melted hershey bar neither a beverage nor delicious i also had to put alot of sugar in my coffee to make it bearable not the evening european cafe vibe i was hoping for,negative
zlNtAPz4GvSUiljQ-D3cvQ,this is some pretty low shelf pizza trying to figure out if they are a front for something because they can't be making money on the food seriously  ingredients seem low quality first time i went pizza was served overdone just not a good experience looks like it might be a fun place to hang out and drink,negative
a52ldK1JA8qtZOm17PVNMQ,these wings looked like cadaver meat with no sauce very dry i felt like i was surviving an episode of the hunger games the antipasto salad was average but back to the wings after i ate some i just realized and thought to myself no no i will not endure this feast of low quality chicken wing meat overcooked under flavored if i was lost in the desert and i had a choice of water or these wings i would say give me the water why because i already have the desert and dryness upon me take pride in your food sir deliver something great not something that is subpar for prisoners,negative
6_37iH47aHnMODiXVl-gUg,worst calzone we ever had it was under cooked in the center and the bottom was not edible it was burnt i don't see how little italy let this one get by their pizza and food is always good this happened to us twice in a row thought the first time was a mistake but not so we have been eating here since they opened  that's a long time sorry but i had to share this maybe it will be corrected,negative
AaVhP2MWhU5ID63UpigYeg,this is the worstwe went to the buffet on tuesday evening and when we walked in there was two pizzas on the buffet that they combined and looked as though it had been there for a while  we were seated and asked if we wanted the buffet and she said she would be back for our drinks  she came back after we called her over for our drinks she took our order and never came back  at this time it had been 20 minutes  she then comes back and hands us our bill still no drinks  i asked if they were bring out any pizza this after i had been up there 3 times to check  same pizza was still there when we walked in  the waitress said we forgot about the buffet  other customers were also getting upset  we left and will never go back  as a side note the place was dirty and they had about 7 people just standing around behind the counter,negative
YK-pF0TjZBu9q6esscCvrw,apparently they were relocating to east nashville because they were too busy at the nolensville rd location and needed more room i have yet to see an east nashville location open and their website has been canceled it was a great little place such a shame it closed,negative
zlfydjffYAIEj6vsh8tVvQ,last time we experienced friendly workers  it's not easy to locate pizza outside my kitchen that offers eggplant as a topping  lots of toppings to choose from if you like your pizza extra crisp they're willing to cook 'er to a crisp,negative
SzV7Gwiql507h6d0BgT_7g,i'm sad to say that i will never be eating at gino's again me and my family eat there all the time and we really enjoy the food unforunately i called tonight for delievery and my street is one block out of there delivery zone i asked if they could make an exception since it's literally one block and since me and my family spend a good deal of money there the girl told me the owner wouldn't send the driver because of the neighbor changing not really sure what that even means one block away is safe but apparently my block is not very disappointed,negative
Wt5Zpu-lZ1UK1hccCnJMwQ,15 stars i ordered through yelp grubhub and waited one hour past the expected delivery when i tried to call the restaurant it went straight to voicemail 9 times and 3 times for grubhub support obviously 15 stars i asked for a refund,negative
hUl_zNzmwMd8TD8pPL81pg,we knew to expect the deep dish pizza to take awhile but we ordered the small 7 and it took over an hour to make it out to our table and we were expecting it to be piping hot since it took so long to cook but no it was colder than room temperature not sure how that happened i don't think i would have even enjoyed it if it were hot it just reminded me of eating cold lasagna the crust was doughy and chewy and the pizza sauce reminded me more of pasta sauce i had high expectations based on the reviews but we just did not have a good experience,negative
e7lDxjbPfLfsxIDoJczccg,the only reason this place got a second star is because my dinner shrimp and crab pasta was really good and the guy who brought our dinner to us was really nice our actual waitress was not impressive at all the only thing that we got quickly was the bill it took an hour and 10 min to get our dinner,negative
HrnSaz2f1WUEoAQQ6iD6gw,booked a room here during busy time of ucsb moving in it was very expensive but that is not the problem on the website they show very nice pictures of the rooms and facilitywhen we got there  we were extremely disappointed  our room was a dump starting from the second we got into the room  we had a bad odor it smelled like a dirty dish rag right away we opened the door to the balcony to get fresh air in on the balcony we found rat poop on the chairs and floor so knowing there are rats running around we couldn't leave the  door open for the night to have fresh air in the stinky room  our bathroom was filthy one of the 2 hand towels had what i am assuming a wine stain on it the carpet was so dirty which i think the reason for the smell in the room we couldn't take our shoes  off we were exhausted and went to bed just to be awaken at 300am by a very loud noise sounding like a car alarmannoying whistle  very very loud i got up to check on the noise thinking it's coming from the parking in front of the front door  it was our toilet that was making the noise i messed with it and after i flushed it the noise stopped  went back to bed got awaken again by the alarm at  700am that we did not set up this was a very unpleasant stay and we never thought we would end up in this situation for such an upscale price in such an upscale area,negative
yEa_sWqLpmB5NbXyAz_g_A,this place is terrible don't ever go there just kidding it's amazing it's just a little small and i'm always afraid there won't be room for me some of the best italian in south philly and a truely authentic neighborhood gem,negative
HguStJ41qLhlnvuxeBE0rg,terrible service understaffed and definitely catering to a select geriatric crowd ,negative
0CPhgQAtXvxsmyFNJah16w,i wish i could give them zero stars  this place is a joke don't waste your time  it is no coincidence that i got sick must've been the hair in my food,negative
9n-1LQLX3ntBfBtMwgSpig,for fast food pizza which is what this is the food was not badcertainly not a pizza to go out of your way forbut the service is terriblewe were seated by the general manager who pretty much just pointed to a seat  no menus no drink orders no real greetingfive minutes later a teenage kid who had been standing the whole time by the counter talking to friends decided to come over and ask what we wanted  he seemed confused when we asked for menusthe pizza came out and three of the six slices were warm and three coldnot that cold pizza isn't goodbut nobody came back to ask how they were  but hey they have free refillsyou just have to go inside and get them yourself,negative
sTPueJEwcRDj7ZJmG7okYA,underwhelmed  whenever we go to philly to visit my hubby's family i insist the first stop from the airport be for a philly cheesesteak  for the past few trips he took me to the place his brother used to take him on penn's campus abners which to me just seemed like a mediocre college drunk food place  on our recent trip to philly i insisted we go to a famous place  being the foodobsessed person i am i read articles polled people who went to school near philly and jim's seemed like it was going to be a real winner  between the hype and the hour long line in the cold i might add by the time i bit into that sandwich i was very underwhelmed  it was pretty bland and standard  i guess this is one of the places you go for the experience but i left cold smelling like meat and disappointed  i'd rather go back to abner'sas a side note we did give the cheesesteak a second chance at some pub across from our gate at the airport on the way out of town and it was delish so next time i'll skip the drive and hour long line and just grab one at a less hypedup place,negative
koDNU-pfvo87HJAkMF7R3g,i've given this place too many chances being the only pizza place on grubhub in the area i naturally go back to it out of convenience the last time i ordered i tried to play it safe by only getting appetizers the chicken fingers were completely over cooked and the marinara sauce for the mozzarella sticks was gross  they can't even do simple appetizers i'm done,negative
